tls_id,phase_index,phase_state,phase_duration,min_duration,max_duration,controlled_lanes,controlled_links
cluster_1507433914_2954854770_2954854771_2954854772_#9more,5,rrrrrrrrrrrGrrrrrrrrrGGr,6.0,7.0,50.0,291974733#0_0 291974733#0_0 291974733#0_0 291974733#0_1 291974733#0_2 291974733#0_2 137415945#0.16_0 137415945#0.16_0 137415945#0.16_1 137415945#0.16_2 137415945#0.16_2 137415945#0.16_2 133000078#0_0 133000078#0_0 133000078#0_1 133000078#0_2 133000078#0_2 1252820505#0_0 1252820505#0_0 1252820505#0_1 1252820505#0_2 1252820505#0_2 1252820505#0_3 1252820505#0_3,"[[('291974733#0_0', '688951523_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_0_0')], [('291974733#0_0', '688951523_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_0_1')], [('291974733#0_0', '379698350#0_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_2_0')], [('291974733#0_1', '379698350#0_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_2_1')], [('291974733#0_2', '379698350#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_2_2')], [('291974733#0_2', '137406408#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_5_0')], [('137415945#0.16_0', '137406408#0_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_6_0')], [('137415945#0.16_0', '688951523_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_7_0')], [('137415945#0.16_1', '688951523_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_7_1')], [('137415945#0.16_2', '688951523_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_7_2')], [('137415945#0.16_2', '688951523_3', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_7_3')], [('137415945#0.16_2', '379698350#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_11_0')], [('133000078#0_0', '1235147073_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_12_0')], [('133000078#0_0', '137406408#0_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_13_0')], [('133000078#0_1', '137406408#0_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_13_1')], [('133000078#0_2', '137406408#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_13_2')], [('133000078#0_2', '1249078823_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_16_0')], [('1252820505#0_0', '379698350#0_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_17_0')], [('1252820505#0_0', '1235147073_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_18_0')], [('1252820505#0_1', '1235147073_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_18_1')], [('1252820505#0_2', '1235147073_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_18_2')], [('1252820505#0_2', '137406408#0_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_21_0')], [('1252820505#0_3', '137406408#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_21_1')], [('1252820505#0_3', '1249078823_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_23_0')]]"
cluster_1507433914_2954854770_2954854771_2954854772_#9more,6,rrrrrrrrrrryrrrrrrrrryyr,4.0,4.0,4.0,291974733#0_0 291974733#0_0 291974733#0_0 291974733#0_1 291974733#0_2 291974733#0_2 137415945#0.16_0 137415945#0.16_0 137415945#0.16_1 137415945#0.16_2 137415945#0.16_2 137415945#0.16_2 133000078#0_0 133000078#0_0 133000078#0_1 133000078#0_2 133000078#0_2 1252820505#0_0 1252820505#0_0 1252820505#0_1 1252820505#0_2 1252820505#0_2 1252820505#0_3 1252820505#0_3,"[[('291974733#0_0', '688951523_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_0_0')], [('291974733#0_0', '688951523_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_0_1')], [('291974733#0_0', '379698350#0_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_2_0')], [('291974733#0_1', '379698350#0_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_2_1')], [('291974733#0_2', '379698350#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_2_2')], [('291974733#0_2', '137406408#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_5_0')], [('137415945#0.16_0', '137406408#0_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_6_0')], [('137415945#0.16_0', '688951523_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_7_0')], [('137415945#0.16_1', '688951523_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_7_1')], [('137415945#0.16_2', '688951523_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_7_2')], [('137415945#0.16_2', '688951523_3', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_7_3')], [('137415945#0.16_2', '379698350#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_11_0')], [('133000078#0_0', '1235147073_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_12_0')], [('133000078#0_0', '137406408#0_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_13_0')], [('133000078#0_1', '137406408#0_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_13_1')], [('133000078#0_2', '137406408#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_13_2')], [('133000078#0_2', '1249078823_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_16_0')], [('1252820505#0_0', '379698350#0_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_17_0')], [('1252820505#0_0', '1235147073_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_18_0')], [('1252820505#0_1', '1235147073_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_18_1')], [('1252820505#0_2', '1235147073_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_18_2')], [('1252820505#0_2', '137406408#0_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_21_0')], [('1252820505#0_3', '137406408#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_21_1')], [('1252820505#0_3', '1249078823_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_23_0')]]"
cluster_1507433914_2954854770_2954854771_2954854772_#9more,7,rrrrrrrrrrrrrrrrrrrrrrrr,1.0,1.0,1.0,291974733#0_0 291974733#0_0 291974733#0_0 291974733#0_1 291974733#0_2 291974733#0_2 137415945#0.16_0 137415945#0.16_0 137415945#0.16_1 137415945#0.16_2 137415945#0.16_2 137415945#0.16_2 133000078#0_0 133000078#0_0 133000078#0_1 133000078#0_2 133000078#0_2 1252820505#0_0 1252820505#0_0 1252820505#0_1 1252820505#0_2 1252820505#0_2 1252820505#0_3 1252820505#0_3,"[[('291974733#0_0', '688951523_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_0_0')], [('291974733#0_0', '688951523_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_0_1')], [('291974733#0_0', '379698350#0_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_2_0')], [('291974733#0_1', '379698350#0_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_2_1')], [('291974733#0_2', '379698350#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_2_2')], [('291974733#0_2', '137406408#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_5_0')], [('137415945#0.16_0', '137406408#0_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_6_0')], [('137415945#0.16_0', '688951523_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_7_0')], [('137415945#0.16_1', '688951523_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_7_1')], [('137415945#0.16_2', '688951523_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_7_2')], [('137415945#0.16_2', '688951523_3', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_7_3')], [('137415945#0.16_2', '379698350#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_11_0')], [('133000078#0_0', '1235147073_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_12_0')], [('133000078#0_0', '137406408#0_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_13_0')], [('133000078#0_1', '137406408#0_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_13_1')], [('133000078#0_2', '137406408#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_13_2')], [('133000078#0_2', '1249078823_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_16_0')], [('1252820505#0_0', '379698350#0_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_17_0')], [('1252820505#0_0', '1235147073_0', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_18_0')], [('1252820505#0_1', '1235147073_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_18_1')], [('1252820505#0_2', '1235147073_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_18_2')], [('1252820505#0_2', '137406408#0_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_21_0')], [('1252820505#0_3', '137406408#0_2', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_21_1')], [('1252820505#0_3', '1249078823_1', ':cluster_1507433914_2954854770_2954854771_2954854772_#9more_23_0')]]"
cluster_2271368471_4779869278,0,rrrrGGGgrrrrGGGGg,35.0,7.0,50.0,-422986370#2_0 -422986370#2_0 -422986370#2_1 -422986370#2_1 485211947#0_0 485211947#0_0 485211947#0_1 485211947#0_2 133126008#0_0 133126008#0_0 133126008#0_1 133126008#0_1 133126026#0_0 133126026#0_0 133126026#0_1 133126026#0_2 133126026#0_2,"[[('-422986370#2_0', '485211287#0_0', ':cluster_2271368471_4779869278_0_0')], [('-422986370#2_0', '-430406005#1_0', ':cluster_2271368471_4779869278_1_0')], [('-422986370#2_1', '-430406005#1_1', ':cluster_2271368471_4779869278_1_1')], [('-422986370#2_1', '1369578054_1', ':cluster_2271368471_4779869278_3_0')], [('485211947#0_0', '1369578054_0', ':cluster_2271368471_4779869278_4_0')], [('485211947#0_0', '485211287#0_0', ':cluster_2271368471_4779869278_5_0')], [('485211947#0_1', '485211287#0_1', ':cluster_2271368471_4779869278_5_1')], [('485211947#0_2', '-430406005#1_1', ':cluster_2271368471_4779869278_7_0')], [('133126008#0_0', '133126030#0_0', ':cluster_2271368471_4779869278_8_0')], [('133126008#0_0', '1369578054_0', ':cluster_2271368471_4779869278_9_0')], [('133126008#0_1', '1369578054_1', ':cluster_2271368471_4779869278_9_1')], [('133126008#0_1', '-430406005#1_1', ':cluster_2271368471_4779869278_11_0')], [('133126026#0_0', '-430406005#1_0', ':cluster_2271368471_4779869278_12_0')], [('133126026#0_0', '133126030#0_0', ':cluster_2271368471_4779869278_13_0')], [('133126026#0_1', '133126030#0_1', ':cluster_2271368471_4779869278_13_1')], [('133126026#0_2', '133126030#0_2', ':cluster_2271368471_4779869278_13_2')], [('133126026#0_2', '1369578054_1', ':cluster_2271368471_4779869278_16_0')]]"
cluster_2271368471_4779869278,1,rrrryyygrrrryyyyg,5.0,5.0,5.0,-422986370#2_0 -422986370#2_0 -422986370#2_1 -422986370#2_1 485211947#0_0 485211947#0_0 485211947#0_1 485211947#0_2 133126008#0_0 133126008#0_0 133126008#0_1 133126008#0_1 133126026#0_0 133126026#0_0 133126026#0_1 133126026#0_2 133126026#0_2,"[[('-422986370#2_0', '485211287#0_0', ':cluster_2271368471_4779869278_0_0')], [('-422986370#2_0', '-430406005#1_0', ':cluster_2271368471_4779869278_1_0')], [('-422986370#2_1', '-430406005#1_1', ':cluster_2271368471_4779869278_1_1')], [('-422986370#2_1', '1369578054_1', ':cluster_2271368471_4779869278_3_0')], [('485211947#0_0', '1369578054_0', ':cluster_2271368471_4779869278_4_0')], [('485211947#0_0', '485211287#0_0', ':cluster_2271368471_4779869278_5_0')], [('485211947#0_1', '485211287#0_1', ':cluster_2271368471_4779869278_5_1')], [('485211947#0_2', '-430406005#1_1', ':cluster_2271368471_4779869278_7_0')], [('133126008#0_0', '133126030#0_0', ':cluster_2271368471_4779869278_8_0')], [('133126008#0_0', '1369578054_0', ':cluster_2271368471_4779869278_9_0')], [('133126008#0_1', '1369578054_1', ':cluster_2271368471_4779869278_9_1')], [('133126008#0_1', '-430406005#1_1', ':cluster_2271368471_4779869278_11_0')], [('133126026#0_0', '-430406005#1_0', ':cluster_2271368471_4779869278_12_0')], [('133126026#0_0', '133126030#0_0', ':cluster_2271368471_4779869278_13_0')], [('133126026#0_1', '133126030#0_1', ':cluster_2271368471_4779869278_13_1')], [('133126026#0_2', '133126030#0_2', ':cluster_2271368471_4779869278_13_2')], [('133126026#0_2', '1369578054_1', ':cluster_2271368471_4779869278_16_0')]]"
cluster_2271368471_4779869278,2,rrrrrrrGrrrrrrrrG,6.0,7.0,50.0,-422986370#2_0 -422986370#2_0 -422986370#2_1 -422986370#2_1 485211947#0_0 485211947#0_0 485211947#0_1 485211947#0_2 133126008#0_0 133126008#0_0 133126008#0_1 133126008#0_1 133126026#0_0 133126026#0_0 133126026#0_1 133126026#0_2 133126026#0_2,"[[('-422986370#2_0', '485211287#0_0', ':cluster_2271368471_4779869278_0_0')], [('-422986370#2_0', '-430406005#1_0', ':cluster_2271368471_4779869278_1_0')], [('-422986370#2_1', '-430406005#1_1', ':cluster_2271368471_4779869278_1_1')], [('-422986370#2_1', '1369578054_1', ':cluster_2271368471_4779869278_3_0')], [('485211947#0_0', '1369578054_0', ':cluster_2271368471_4779869278_4_0')], [('485211947#0_0', '485211287#0_0', ':cluster_2271368471_4779869278_5_0')], [('485211947#0_1', '485211287#0_1', ':cluster_2271368471_4779869278_5_1')], [('485211947#0_2', '-430406005#1_1', ':cluster_2271368471_4779869278_7_0')], [('133126008#0_0', '133126030#0_0', ':cluster_2271368471_4779869278_8_0')], [('133126008#0_0', '1369578054_0', ':cluster_2271368471_4779869278_9_0')], [('133126008#0_1', '1369578054_1', ':cluster_2271368471_4779869278_9_1')], [('133126008#0_1', '-430406005#1_1', ':cluster_2271368471_4779869278_11_0')], [('133126026#0_0', '-430406005#1_0', ':cluster_2271368471_4779869278_12_0')], [('133126026#0_0', '133126030#0_0', ':cluster_2271368471_4779869278_13_0')], [('133126026#0_1', '133126030#0_1', ':cluster_2271368471_4779869278_13_1')], [('133126026#0_2', '133126030#0_2', ':cluster_2271368471_4779869278_13_2')], [('133126026#0_2', '1369578054_1', ':cluster_2271368471_4779869278_16_0')]]"
cluster_2271368471_4779869278,3,rrrrrrryrrrrrrrry,5.0,5.0,5.0,-422986370#2_0 -422986370#2_0 -422986370#2_1 -422986370#2_1 485211947#0_0 485211947#0_0 485211947#0_1 485211947#0_2 133126008#0_0 133126008#0_0 133126008#0_1 133126008#0_1 133126026#0_0 133126026#0_0 133126026#0_1 133126026#0_2 133126026#0_2,"[[('-422986370#2_0', '485211287#0_0', ':cluster_2271368471_4779869278_0_0')], [('-422986370#2_0', '-430406005#1_0', ':cluster_2271368471_4779869278_1_0')], [('-422986370#2_1', '-430406005#1_1', ':cluster_2271368471_4779869278_1_1')], [('-422986370#2_1', '1369578054_1', ':cluster_2271368471_4779869278_3_0')], [('485211947#0_0', '1369578054_0', ':cluster_2271368471_4779869278_4_0')], [('485211947#0_0', '485211287#0_0', ':cluster_2271368471_4779869278_5_0')], [('485211947#0_1', '485211287#0_1', ':cluster_2271368471_4779869278_5_1')], [('485211947#0_2', '-430406005#1_1', ':cluster_2271368471_4779869278_7_0')], [('133126008#0_0', '133126030#0_0', ':cluster_2271368471_4779869278_8_0')], [('133126008#0_0', '1369578054_0', ':cluster_2271368471_4779869278_9_0')], [('133126008#0_1', '1369578054_1', ':cluster_2271368471_4779869278_9_1')], [('133126008#0_1', '-430406005#1_1', ':cluster_2271368471_4779869278_11_0')], [('133126026#0_0', '-430406005#1_0', ':cluster_2271368471_4779869278_12_0')], [('133126026#0_0', '133126030#0_0', ':cluster_2271368471_4779869278_13_0')], [('133126026#0_1', '133126030#0_1', ':cluster_2271368471_4779869278_13_1')], [('133126026#0_2', '133126030#0_2', ':cluster_2271368471_4779869278_13_2')], [('133126026#0_2', '1369578054_1', ':cluster_2271368471_4779869278_16_0')]]"
cluster_2271368471_4779869278,4,GGGgrrrrGGGgrrrrr,34.0,10.0,50.0,-422986370#2_0 -422986370#2_0 -422986370#2_1 -422986370#2_1 485211947#0_0 485211947#0_0 485211947#0_1 485211947#0_2 133126008#0_0 133126008#0_0 133126008#0_1 133126008#0_1 133126026#0_0 133126026#0_0 133126026#0_1 133126026#0_2 133126026#0_2,"[[('-422986370#2_0', '485211287#0_0', ':cluster_2271368471_4779869278_0_0')], [('-422986370#2_0', '-430406005#1_0', ':cluster_2271368471_4779869278_1_0')], [('-422986370#2_1', '-430406005#1_1', ':cluster_2271368471_4779869278_1_1')], [('-422986370#2_1', '1369578054_1', ':cluster_2271368471_4779869278_3_0')], [('485211947#0_0', '1369578054_0', ':cluster_2271368471_4779869278_4_0')], [('485211947#0_0', '485211287#0_0', ':cluster_2271368471_4779869278_5_0')], [('485211947#0_1', '485211287#0_1', ':cluster_2271368471_4779869278_5_1')], [('485211947#0_2', '-430406005#1_1', ':cluster_2271368471_4779869278_7_0')], [('133126008#0_0', '133126030#0_0', ':cluster_2271368471_4779869278_8_0')], [('133126008#0_0', '1369578054_0', ':cluster_2271368471_4779869278_9_0')], [('133126008#0_1', '1369578054_1', ':cluster_2271368471_4779869278_9_1')], [('133126008#0_1', '-430406005#1_1', ':cluster_2271368471_4779869278_11_0')], [('133126026#0_0', '-430406005#1_0', ':cluster_2271368471_4779869278_12_0')], [('133126026#0_0', '133126030#0_0', ':cluster_2271368471_4779869278_13_0')], [('133126026#0_1', '133126030#0_1', ':cluster_2271368471_4779869278_13_1')], [('133126026#0_2', '133126030#0_2', ':cluster_2271368471_4779869278_13_2')], [('133126026#0_2', '1369578054_1', ':cluster_2271368471_4779869278_16_0')]]"
cluster_2271368471_4779869278,5,yyyyrrrryyyyrrrrr,5.0,5.0,5.0,-422986370#2_0 -422986370#2_0 -422986370#2_1 -422986370#2_1 485211947#0_0 485211947#0_0 485211947#0_1 485211947#0_2 133126008#0_0 133126008#0_0 133126008#0_1 133126008#0_1 133126026#0_0 133126026#0_0 133126026#0_1 133126026#0_2 133126026#0_2,"[[('-422986370#2_0', '485211287#0_0', ':cluster_2271368471_4779869278_0_0')], [('-422986370#2_0', '-430406005#1_0', ':cluster_2271368471_4779869278_1_0')], [('-422986370#2_1', '-430406005#1_1', ':cluster_2271368471_4779869278_1_1')], [('-422986370#2_1', '1369578054_1', ':cluster_2271368471_4779869278_3_0')], [('485211947#0_0', '1369578054_0', ':cluster_2271368471_4779869278_4_0')], [('485211947#0_0', '485211287#0_0', ':cluster_2271368471_4779869278_5_0')], [('485211947#0_1', '485211287#0_1', ':cluster_2271368471_4779869278_5_1')], [('485211947#0_2', '-430406005#1_1', ':cluster_2271368471_4779869278_7_0')], [('133126008#0_0', '133126030#0_0', ':cluster_2271368471_4779869278_8_0')], [('133126008#0_0', '1369578054_0', ':cluster_2271368471_4779869278_9_0')], [('133126008#0_1', '1369578054_1', ':cluster_2271368471_4779869278_9_1')], [('133126008#0_1', '-430406005#1_1', ':cluster_2271368471_4779869278_11_0')], [('133126026#0_0', '-430406005#1_0', ':cluster_2271368471_4779869278_12_0')], [('133126026#0_0', '133126030#0_0', ':cluster_2271368471_4779869278_13_0')], [('133126026#0_1', '133126030#0_1', ':cluster_2271368471_4779869278_13_1')], [('133126026#0_2', '133126030#0_2', ':cluster_2271368471_4779869278_13_2')], [('133126026#0_2', '1369578054_1', ':cluster_2271368471_4779869278_16_0')]]"
cluster_356722183_3828703848,0,GGGGgrrrGGGggrrr,25.0,7.0,50.0,1318793176#1.11_0 1318793176#1.11_0 1318793176#1.11_1 1318793176#1.11_2 1318793176#1.11_2 380351865#0.21_0 380351865#0.21_0 380351865#0.21_1 133126040#0_0 133126040#0_1 133126040#0_2 133126040#0_2 133126040#0_2 -380593303_0 -380593303_0 -380593303_0,"[[('1318793176#1.11_0', '133126031#0_0', ':cluster_356722183_3828703848_0_0')], [('1318793176#1.11_0', '1318793173#0_0', ':cluster_356722183_3828703848_1_0')], [('1318793176#1.11_1', '1318793173#0_1', ':cluster_356722183_3828703848_1_1')], [('1318793176#1.11_2', '1318793173#0_2', ':cluster_356722183_3828703848_1_2')], [('1318793176#1.11_2', '1318893695#0_2', ':cluster_356722183_3828703848_4_0')], [('380351865#0.21_0', '1318893695#0_0', ':cluster_356722183_3828703848_5_0')], [('380351865#0.21_0', '133126031#0_0', ':cluster_356722183_3828703848_6_0')], [('380351865#0.21_1', '1318793173#0_2', ':cluster_356722183_3828703848_7_0')], [('133126040#0_0', '1318893695#0_0', ':cluster_356722183_3828703848_8_0')], [('133126040#0_1', '1318893695#0_1', ':cluster_356722183_3828703848_8_1')], [('133126040#0_2', '1318893695#0_2', ':cluster_356722183_3828703848_8_2')], [('133126040#0_2', '133126031#0_0', ':cluster_356722183_3828703848_11_0')], [('133126040#0_2', '1318793173#0_2', ':cluster_356722183_3828703848_12_0')], [('-380593303_0', '1318793173#0_0', ':cluster_356722183_3828703848_13_0')], [('-380593303_0', '1318893695#0_2', ':cluster_356722183_3828703848_14_0')], [('-380593303_0', '133126031#0_0', ':cluster_356722183_3828703848_15_0')]]"
cluster_356722183_3828703848,1,yyyyyrrryyyyyrrr,5.0,5.0,5.0,1318793176#1.11_0 1318793176#1.11_0 1318793176#1.11_1 1318793176#1.11_2 1318793176#1.11_2 380351865#0.21_0 380351865#0.21_0 380351865#0.21_1 133126040#0_0 133126040#0_1 133126040#0_2 133126040#0_2 133126040#0_2 -380593303_0 -380593303_0 -380593303_0,"[[('1318793176#1.11_0', '133126031#0_0', ':cluster_356722183_3828703848_0_0')], [('1318793176#1.11_0', '1318793173#0_0', ':cluster_356722183_3828703848_1_0')], [('1318793176#1.11_1', '1318793173#0_1', ':cluster_356722183_3828703848_1_1')], [('1318793176#1.11_2', '1318793173#0_2', ':cluster_356722183_3828703848_1_2')], [('1318793176#1.11_2', '1318893695#0_2', ':cluster_356722183_3828703848_4_0')], [('380351865#0.21_0', '1318893695#0_0', ':cluster_356722183_3828703848_5_0')], [('380351865#0.21_0', '133126031#0_0', ':cluster_356722183_3828703848_6_0')], [('380351865#0.21_1', '1318793173#0_2', ':cluster_356722183_3828703848_7_0')], [('133126040#0_0', '1318893695#0_0', ':cluster_356722183_3828703848_8_0')], [('133126040#0_1', '1318893695#0_1', ':cluster_356722183_3828703848_8_1')], [('133126040#0_2', '1318893695#0_2', ':cluster_356722183_3828703848_8_2')], [('133126040#0_2', '133126031#0_0', ':cluster_356722183_3828703848_11_0')], [('133126040#0_2', '1318793173#0_2', ':cluster_356722183_3828703848_12_0')], [('-380593303_0', '1318793173#0_0', ':cluster_356722183_3828703848_13_0')], [('-380593303_0', '1318893695#0_2', ':cluster_356722183_3828703848_14_0')], [('-380593303_0', '133126031#0_0', ':cluster_356722183_3828703848_15_0')]]"
cluster_356722183_3828703848,2,rrrrrGGGrrrrrrrr,25.0,5.0,50.0,1318793176#1.11_0 1318793176#1.11_0 1318793176#1.11_1 1318793176#1.11_2 1318793176#1.11_2 380351865#0.21_0 380351865#0.21_0 380351865#0.21_1 133126040#0_0 133126040#0_1 133126040#0_2 133126040#0_2 133126040#0_2 -380593303_0 -380593303_0 -380593303_0,"[[('1318793176#1.11_0', '133126031#0_0', ':cluster_356722183_3828703848_0_0')], [('1318793176#1.11_0', '1318793173#0_0', ':cluster_356722183_3828703848_1_0')], [('1318793176#1.11_1', '1318793173#0_1', ':cluster_356722183_3828703848_1_1')], [('1318793176#1.11_2', '1318793173#0_2', ':cluster_356722183_3828703848_1_2')], [('1318793176#1.11_2', '1318893695#0_2', ':cluster_356722183_3828703848_4_0')], [('380351865#0.21_0', '1318893695#0_0', ':cluster_356722183_3828703848_5_0')], [('380351865#0.21_0', '133126031#0_0', ':cluster_356722183_3828703848_6_0')], [('380351865#0.21_1', '1318793173#0_2', ':cluster_356722183_3828703848_7_0')], [('133126040#0_0', '1318893695#0_0', ':cluster_356722183_3828703848_8_0')], [('133126040#0_1', '1318893695#0_1', ':cluster_356722183_3828703848_8_1')], [('133126040#0_2', '1318893695#0_2', ':cluster_356722183_3828703848_8_2')], [('133126040#0_2', '133126031#0_0', ':cluster_356722183_3828703848_11_0')], [('133126040#0_2', '1318793173#0_2', ':cluster_356722183_3828703848_12_0')], [('-380593303_0', '1318793173#0_0', ':cluster_356722183_3828703848_13_0')], [('-380593303_0', '1318893695#0_2', ':cluster_356722183_3828703848_14_0')], [('-380593303_0', '133126031#0_0', ':cluster_356722183_3828703848_15_0')]]"
cluster_356722183_3828703848,3,rrrrryyyrrrrrrrr,5.0,5.0,5.0,1318793176#1.11_0 1318793176#1.11_0 1318793176#1.11_1 1318793176#1.11_2 1318793176#1.11_2 380351865#0.21_0 380351865#0.21_0 380351865#0.21_1 133126040#0_0 133126040#0_1 133126040#0_2 133126040#0_2 133126040#0_2 -380593303_0 -380593303_0 -380593303_0,"[[('1318793176#1.11_0', '133126031#0_0', ':cluster_356722183_3828703848_0_0')], [('1318793176#1.11_0', '1318793173#0_0', ':cluster_356722183_3828703848_1_0')], [('1318793176#1.11_1', '1318793173#0_1', ':cluster_356722183_3828703848_1_1')], [('1318793176#1.11_2', '1318793173#0_2', ':cluster_356722183_3828703848_1_2')], [('1318793176#1.11_2', '1318893695#0_2', ':cluster_356722183_3828703848_4_0')], [('380351865#0.21_0', '1318893695#0_0', ':cluster_356722183_3828703848_5_0')], [('380351865#0.21_0', '133126031#0_0', ':cluster_356722183_3828703848_6_0')], [('380351865#0.21_1', '1318793173#0_2', ':cluster_356722183_3828703848_7_0')], [('133126040#0_0', '1318893695#0_0', ':cluster_356722183_3828703848_8_0')], [('133126040#0_1', '1318893695#0_1', ':cluster_356722183_3828703848_8_1')], [('133126040#0_2', '1318893695#0_2', ':cluster_356722183_3828703848_8_2')], [('133126040#0_2', '133126031#0_0', ':cluster_356722183_3828703848_11_0')], [('133126040#0_2', '1318793173#0_2', ':cluster_356722183_3828703848_12_0')], [('-380593303_0', '1318793173#0_0', ':cluster_356722183_3828703848_13_0')], [('-380593303_0', '1318893695#0_2', ':cluster_356722183_3828703848_14_0')], [('-380593303_0', '133126031#0_0', ':cluster_356722183_3828703848_15_0')]]"
